date,open,high,low,close,volume
2023-04-13,25.76,27.28,23.44,24.37,532745
2023-04-14,24.43,24.97,22.38,22.89,470824
2023-04-17,22.91,23.1,21.5,22.13,361091
2023-04-18,22.15,22.67,21.59,22.5,312892
2023-04-19,22.16,22.76,20.89,21.2,430793
2023-04-20,21.94,23.25,21.3,23.14,489553
2023-04-21,22.79,22.86,20.35,20.35,397825
2023-04-24,20.21,20.85,19.55,20.2,322435
2023-04-25,20.21,20.52,19.0,19.2,339519
2023-04-26,18.86,19.32,16.9,19.02,489082
2023-04-27,18.4,19.05,17.86,18.33,219740
2023-04-28,18.51,19.7,18.49,19.26,227830
2023-05-04,19.5,20.6,17.86,20.5,336600
2023-05-05,21.66,22.2,18.95,20.18,578451
2023-05-08,19.29,20.99,18.95,20.72,416957
2023-05-09,20.32,21.15,18.98,19.02,350467
2023-05-10,19.02,20.39,18.95,19.6,233542
2023-05-11,19.4,20.12,18.44,18.54,244063
2023-05-12,18.3,18.99,18.02,18.19,140197
2023-05-15,18.16,18.29,17.28,17.71,169883
2023-05-16,17.85,17.95,16.66,16.8,214334
2023-05-17,16.82,17.36,16.47,16.87,156126
2023-05-18,16.89,17.89,16.63,17.79,207200
2023-05-19,17.61,17.97,17.3,17.36,127175
2023-05-22,17.46,17.46,16.68,17.0,121328
2023-05-23,16.94,16.98,16.35,16.42,122751
2023-05-24,16.54,16.68,16.15,16.4,91569
2023-05-25,16.34,16.6,15.91,16.3,108306
2023-05-26,16.3,17.26,16.24,17.16,164769
2023-05-29,17.07,17.5,17.07,17.33,123657
2023-05-30,17.33,17.91,16.65,17.83,177690
2023-05-31,17.83,18.73,17.79,18.35,225880
2023-06-01,18.07,19.17,18.04,18.75,229021
2023-06-02,19.3,19.37,18.24,18.31,158801
2023-06-05,18.15,18.69,18.06,18.6,131528
2023-06-06,18.48,19.14,18.1,18.19,175785
2023-06-07,18.23,18.77,17.85,18.63,167801
2023-06-08,18.75,18.8,17.93,18.28,147038
2023-06-09,18.37,19.65,18.15,19.6,284634
2023-06-12,19.65,20.93,19.48,19.83,358541
2023-06-13,19.83,20.69,19.6,20.04,275209
2023-06-14,19.77,20.3,19.55,19.77,182681
2023-06-15,19.75,19.88,18.8,18.91,214503
2023-06-16,18.77,19.45,18.37,19.03,195678
2023-06-19,19.19,20.2,19.13,20.07,264349
2023-06-20,19.88,19.89,19.13,19.46,220535
2023-06-21,19.37,19.64,18.3,18.38,167255
2023-06-26,18.13,18.28,16.71,16.81,235229
2023-06-27,16.81,17.58,16.8,17.35,110075
2023-06-28,17.35,17.35,16.12,16.7,139360
2023-06-29,16.66,16.94,16.4,16.56,111406
2023-06-30,16.53,16.93,16.3,16.76,95877
2023-07-03,16.93,16.93,15.61,16.3,166779
2023-07-04,16.35,16.45,16.1,16.18,85050
2023-07-05,16.18,16.62,15.99,16.05,85419
2023-07-06,16.15,16.41,16.0,16.09,82453
2023-07-07,16.08,16.09,15.41,15.79,101524
2023-07-10,15.88,15.93,15.6,15.7,72768
2023-07-11,15.75,16.23,15.67,16.15,98056
2023-07-12,16.08,16.24,15.49,15.55,118088
2023-07-13,15.5,16.3,15.41,16.15,134348
2023-07-14,16.16,17.0,16.16,16.74,179293
2023-07-17,16.89,17.5,16.87,17.08,203759
2023-07-18,16.89,17.2,16.51,16.52,103582
2023-07-19,16.71,16.82,16.29,16.35,62504
2023-07-20,16.28,16.48,15.84,15.89,80168
2023-07-21,15.73,15.96,15.51,15.61,65742
2023-07-24,15.45,16.12,15.4,15.66,59886
2023-07-25,15.9,16.44,15.81,16.21,114940
2023-07-26,16.25,16.36,15.57,15.64,77448
2023-07-27,15.69,15.75,15.21,15.31,81736
2023-07-28,15.24,15.54,14.94,15.28,82753
2023-07-31,15.17,15.85,15.01,15.59,81251
2023-08-01,15.53,15.59,15.12,15.33,74723
2023-08-02,15.25,15.6,15.0,15.52,85748
2023-08-03,15.5,16.0,15.36,15.44,102554
2023-08-04,15.44,16.32,15.42,16.22,172253
2023-08-07,16.22,17.15,16.22,16.75,184570
2023-08-08,16.63,16.8,16.38,16.54,97801
2023-08-09,16.5,16.82,16.13,16.27,86822
2023-08-10,16.28,16.37,15.93,16.05,76031
2023-08-11,16.14,16.21,15.4,15.44,83619
2023-08-14,15.35,16.79,15.26,16.68,182747
2023-08-15,16.4,16.55,15.56,15.82,177692
2023-08-16,15.98,16.04,15.21,15.36,139537
2023-08-17,15.27,15.52,14.65,15.09,143413
2023-08-18,14.9,15.24,14.41,14.43,132099
2023-08-21,14.48,15.58,14.43,14.91,219396
2023-08-22,15.65,17.48,15.36,17.25,561257
2023-08-23,17.06,18.28,16.87,17.53,560493
2023-08-24,18.0,18.2,16.9,17.1,381069
2023-08-25,17.15,17.84,16.28,16.5,365558
2023-08-28,17.75,17.75,15.15,15.4,465009
2023-08-29,15.12,16.58,15.12,16.43,349757
2023-08-30,16.43,18.78,16.23,18.35,565408
2023-08-31,18.0,18.16,17.5,17.98,367662
2023-09-01,18.01,18.47,17.6,18.05,347796
2023-09-04,18.18,19.48,17.76,19.13,524525
2023-09-05,18.82,18.83,17.49,17.64,425574
2023-09-06,17.57,17.84,17.15,17.48,253060
2023-09-07,17.3,18.25,17.05,17.68,276462
2023-09-08,17.26,17.26,16.1,16.85,304285
2023-09-11,16.98,17.17,16.28,16.75,212045
2023-09-12,16.8,16.8,16.3,16.33,169827
2023-09-13,16.28,16.54,16.0,16.46,165625
2023-09-14,16.46,16.48,15.77,15.87,158016
2023-09-15,15.98,16.26,15.74,15.94,95478
2023-09-18,15.78,16.17,15.61,16.05,91068
2023-09-19,16.0,16.53,15.88,16.06,126432
2023-09-20,16.09,16.32,15.3,15.37,114720
2023-09-21,15.2,15.42,14.86,14.94,142421
2023-09-22,14.81,15.93,14.81,15.87,186246
2023-09-25,15.85,15.87,15.5,15.75,94582
2023-09-26,15.61,16.12,15.59,15.95,128428
2023-09-27,16.19,16.19,15.78,15.81,104128
2023-09-28,15.81,16.15,15.8,15.96,83580
2023-10-09,15.88,16.2,15.5,16.06,112406
2023-10-10,16.09,16.59,16.01,16.52,165061
2023-10-11,16.4,16.46,16.11,16.17,121421
2023-10-12,16.26,16.38,15.6,15.66,148614
2023-10-13,15.45,15.75,15.38,15.44,94711
2023-10-16,15.35,15.6,14.97,15.16,97789
2023-10-17,15.16,15.35,14.94,15.25,87406
2023-10-18,15.14,15.15,14.53,14.8,93327
2023-10-19,14.6,15.04,14.6,14.63,76609
2023-10-20,14.52,14.73,14.1,14.12,96947
2023-10-23,14.15,14.17,13.47,13.55,90268
2023-10-24,13.7,14.07,13.49,13.79,84546
2023-10-25,13.94,14.5,13.82,14.16,114032
2023-10-26,14.0,14.29,13.92,14.16,74956
2023-10-27,14.04,15.13,13.7,14.93,198915
2023-10-30,14.59,16.03,14.55,15.86,276760
2023-10-31,16.1,16.58,15.67,15.95,300521
2023-11-01,15.73,16.17,15.07,15.13,209900
2023-11-02,15.21,15.75,15.1,15.15,179461
2023-11-03,14.81,15.62,14.81,15.3,182953
2023-11-06,15.18,15.84,15.18,15.83,207916
2023-11-07,15.77,16.86,15.54,16.58,360180
2023-11-08,16.46,16.8,16.12,16.33,317959
2023-11-09,16.35,17.55,16.08,17.2,481341
2023-11-10,16.7,16.83,16.1,16.14,289480
2023-11-13,16.43,17.06,16.3,16.85,226101
2023-11-14,17.43,17.9,16.89,17.4,380594
2023-11-15,17.46,17.85,16.95,17.08,294343
2023-11-16,16.78,17.59,16.61,17.05,247831
2023-11-17,17.1,17.46,16.8,17.13,159564
2023-11-20,17.01,17.57,16.99,17.37,203022
2023-11-21,17.22,17.68,16.98,17.15,170342
2023-11-22,17.2,17.8,16.95,16.97,230430
2023-11-23,16.86,17.46,16.57,17.31,209389
2023-11-24,17.5,17.57,16.46,16.59,183823
2023-11-27,16.66,17.47,16.6,16.76,165659
2023-11-28,16.76,17.0,16.26,16.78,160283
2023-11-29,16.69,17.12,16.5,16.57,138077
2023-11-30,16.5,16.6,15.87,16.02,147203
2023-12-01,16.02,17.3,15.99,17.15,263569
2023-12-04,17.03,18.11,17.0,17.5,348616
2023-12-05,17.52,17.57,16.69,16.7,181915
2023-12-06,16.69,17.28,16.31,16.92,182849
2023-12-07,16.89,17.77,16.8,17.5,246355
2023-12-08,17.48,17.58,17.1,17.26,212758
2023-12-11,17.2,17.52,17.02,17.46,195768
2023-12-12,17.73,18.55,17.51,18.14,410147
2023-12-13,18.05,18.14,17.3,17.35,265093
2023-12-14,17.44,17.59,16.91,17.02,177989
2023-12-15,16.87,17.35,16.48,17.05,158723
2023-12-18,17.0,17.62,16.78,16.83,184450
2023-12-19,16.8,17.27,16.7,17.05,134330
2023-12-20,17.1,17.13,16.19,16.5,189485
2023-12-21,16.43,16.93,16.24,16.75,130568
2023-12-22,16.5,16.6,15.07,15.18,265303
2023-12-25,15.19,15.56,14.85,15.26,99877
2023-12-26,15.25,15.26,14.38,14.53,135863
2023-12-27,14.75,14.79,14.48,14.58,72951
2023-12-28,14.55,14.89,14.2,14.82,111539
2023-12-29,14.7,15.6,14.7,15.43,146654
2024-01-02,15.43,15.55,14.98,15.0,84654
2024-01-03,14.94,15.08,14.63,14.91,89149
2024-01-04,14.88,15.03,14.68,14.88,54887
2024-01-05,15.05,15.19,14.55,14.65,74520
2024-01-08,14.69,14.69,14.23,14.23,51515
2024-01-09,14.37,14.56,13.9,14.09,84671
2024-01-10,14.08,14.12,13.5,13.52,96590
2024-01-11,13.48,14.25,13.48,14.21,92301
2024-01-12,14.22,14.29,13.8,13.85,66461
2024-01-15,13.74,13.84,13.55,13.67,42529
2024-01-16,13.61,13.66,13.2,13.54,73763
2024-01-17,13.6,13.61,13.13,13.13,49044
2024-01-18,13.0,13.3,12.73,13.11,106280
2024-01-19,13.14,13.29,12.85,12.85,68214
2024-01-22,12.78,13.08,11.77,11.88,98518
2024-01-23,11.84,12.2,11.81,12.08,77445
2024-01-24,12.15,12.34,11.68,12.23,75897
2024-01-25,12.26,12.83,12.1,12.8,92263
2024-01-26,12.75,13.0,12.63,12.67,80168
2024-01-29,12.77,12.77,12.12,12.13,69432
2024-01-30,12.02,12.24,11.75,11.78,54637
2024-01-31,11.77,11.84,10.89,10.93,102270
2024-02-01,10.74,11.03,10.44,10.7,99041
2024-02-02,10.79,11.07,9.58,10.01,126875
2024-02-05,9.96,10.12,8.3,8.59,195333
2024-02-06,8.21,9.05,7.75,8.72,194358
2024-02-07,8.85,8.92,8.08,8.36,172388
2024-02-08,8.33,9.44,8.3,9.36,162508
2024-02-19,9.66,10.47,9.6,10.12,164626
2024-02-20,10.12,10.32,9.89,10.26,115450
2024-02-21,10.13,10.74,10.01,10.33,115991
2024-02-22,10.33,10.89,10.33,10.85,119908
2024-02-23,10.86,11.55,10.82,11.54,164855
2024-02-26,11.37,11.84,11.17,11.56,150121
2024-02-27,11.56,12.5,11.32,12.45,239246
2024-02-28,12.52,12.95,11.48,11.51,347733
2024-02-29,11.7,13.81,11.7,13.81,603373
2024-03-01,14.3,15.48,13.81,14.7,695345
2024-03-04,15.33,15.38,13.96,14.9,572964
2024-03-05,14.5,15.49,14.18,14.75,562248
2024-03-06,14.57,15.2,14.38,14.85,396792
2024-03-07,15.24,15.77,14.5,15.3,517779
2024-03-08,14.9,15.35,14.56,15.0,320317
2024-03-11,14.66,14.78,13.98,14.77,311948
2024-03-12,14.97,15.04,14.38,14.57,254478
2024-03-13,14.57,14.79,14.2,14.38,239956
2024-03-14,14.2,14.33,13.65,13.93,225668
2024-03-15,13.9,13.96,13.52,13.92,183849
2024-03-18,14.02,15.27,13.76,14.9,372266
2024-03-19,14.9,15.18,14.53,14.55,270192
2024-03-20,14.56,14.84,14.51,14.8,200495
2024-03-21,14.79,15.58,14.57,15.07,364429
2024-03-22,15.0,15.4,14.5,14.98,344678
2024-03-25,15.4,16.27,14.75,15.26,553631
2024-03-26,15.0,15.61,14.12,14.12,435752
2024-03-27,13.58,14.02,12.8,12.96,324978
2024-03-28,12.96,13.76,12.72,13.41,236986
2024-03-29,13.39,13.71,13.0,13.56,184676
2024-04-01,13.55,13.82,13.36,13.62,133525
2024-04-02,13.61,13.62,12.93,13.02,156451
2024-04-03,12.95,13.0,12.34,12.51,150838
2024-04-08,12.46,12.49,12.02,12.07,107460
2024-04-09,12.16,12.29,11.85,12.09,93023
2024-04-10,12.0,12.12,11.58,12.09,146504
2024-04-11,11.94,12.4,11.83,12.08,138023
2024-04-12,12.0,12.25,11.72,11.73,114681
2024-04-15,11.69,12.01,10.79,11.06,181448
2024-04-16,11.04,11.04,10.08,10.11,158790
2024-04-17,10.35,11.2,10.34,11.2,148885
2024-04-18,11.1,11.38,10.82,10.95,113954
2024-04-19,10.86,11.02,10.62,10.77,77317
2024-04-22,10.62,10.86,10.32,10.65,63948
2024-04-23,10.67,11.0,10.67,10.79,72644
2024-04-24,10.75,11.23,10.7,11.23,95728
2024-04-25,11.15,11.31,11.04,11.14,64977
2024-04-26,11.1,11.55,11.1,11.48,86777
2024-04-29,11.5,12.24,11.5,11.92,129463
2024-04-30,11.94,12.12,11.6,11.81,82749
2024-05-06,12.01,12.1,11.73,11.83,83434
2024-05-07,11.87,12.1,11.7,11.92,90009
2024-05-08,11.75,11.85,11.39,11.49,90741
2024-05-09,11.5,11.65,11.45,11.46,66643
2024-05-10,11.62,13.75,11.62,13.75,599549
2024-05-13,13.0,13.0,12.24,12.44,455067
2024-05-14,12.22,12.74,12.04,12.35,315953
2024-05-15,12.4,12.98,12.13,12.24,308910
2024-05-16,12.0,12.38,11.9,12.1,221618
2024-05-17,12.05,12.2,11.8,12.0,159700
2024-05-20,11.92,12.27,11.75,12.12,146995
2024-05-21,12.39,12.68,12.08,12.14,236633
2024-05-22,11.95,12.31,11.93,12.28,168351
2024-05-23,12.24,12.4,11.76,11.86,167716
2024-05-24,11.82,11.92,11.19,11.26,214739
2024-05-27,11.25,11.33,10.88,11.15,137404
2024-05-28,11.01,11.18,10.82,10.87,100807
2024-05-29,10.8,11.5,10.8,11.09,206591
2024-05-30,10.94,10.97,10.7,10.78,134889
2024-05-31,10.78,11.36,10.78,11.18,144676
2024-06-03,11.15,11.2,10.88,11.01,94289
2024-06-04,11.0,11.0,10.54,10.64,136601
2024-06-05,10.6,10.67,10.28,10.31,114160
2024-06-06,10.38,10.49,9.46,9.55,203142
2024-06-07,9.7,10.04,9.7,10.02,122703
2024-06-11,9.94,10.14,9.71,10.09,83756
2024-06-12,10.23,10.43,10.23,10.35,88565
2024-06-13,10.34,10.68,10.23,10.3,91378
2024-06-14,10.26,10.46,10.12,10.39,69736
2024-06-17,10.25,10.39,10.22,10.28,51668
2024-06-18,10.29,10.71,10.26,10.58,95406
2024-06-19,10.6,10.7,10.45,10.5,85880
2024-06-20,10.45,10.49,10.11,10.13,84069
2024-06-21,10.1,10.23,9.9,10.04,71989
2024-06-24,9.84,10.02,9.51,9.52,107864
2024-06-25,9.55,9.72,9.25,9.39,90980
2024-06-26,9.36,10.2,9.33,10.13,152790
2024-06-27,10.18,10.29,9.97,9.99,133504
2024-06-28,10.0,10.22,9.82,9.89,103523
2024-07-01,9.88,9.97,9.6,9.91,83191
2024-07-02,10.0,10.35,9.97,10.2,114878
2024-07-03,10.25,10.26,9.96,10.01,77859
2024-07-04,10.09,10.36,9.66,9.74,144980
2024-07-05,9.87,10.08,9.64,9.9,110607
2024-07-08,9.7,9.85,9.39,9.44,101712
2024-07-09,9.47,9.69,9.11,9.64,99139
2024-07-10,9.58,9.83,9.5,9.59,74650
2024-07-11,9.8,9.86,9.7,9.83,87303
2024-07-12,9.76,9.88,9.58,9.59,69654
2024-07-15,9.58,9.59,9.28,9.37,73703
2024-07-16,9.34,9.53,9.25,9.45,62778
2024-07-17,9.45,9.63,9.24,9.25,65213
2024-07-18,9.17,9.22,8.87,9.12,84169
2024-07-19,9.12,9.28,9.03,9.22,56314
2024-07-22,9.27,9.58,9.2,9.47,83626
2024-07-23,9.55,9.55,9.27,9.33,58768
2024-07-24,9.26,9.32,9.03,9.06,66771
2024-07-25,9.0,9.26,8.93,9.14,63735
2024-07-26,9.1,9.3,9.08,9.28,51822
2024-07-29,9.27,9.38,9.16,9.3,55381
2024-07-30,9.3,9.46,9.2,9.37,63928
2024-07-31,9.37,9.87,9.32,9.76,84483
2024-08-01,9.77,9.9,9.71,9.79,66170
2024-08-02,9.72,9.83,9.51,9.54,61941
2024-08-05,9.42,9.66,9.11,9.15,97957
2024-08-06,9.24,9.39,9.12,9.24,58230
2024-08-07,9.23,9.51,9.2,9.34,91142
2024-08-08,9.3,9.38,9.01,9.24,72879
2024-08-09,9.29,9.32,9.03,9.05,65208
2024-08-12,9.05,9.06,8.84,8.91,58890
2024-08-13,8.95,9.03,8.77,8.99,52894
2024-08-14,8.97,9.21,8.94,9.1,67350
2024-08-15,9.07,9.48,9.03,9.39,93251
2024-08-16,9.41,9.51,9.33,9.38,79950
2024-08-19,9.34,9.65,9.34,9.47,69434
2024-08-20,9.48,9.52,9.21,9.29,65686
2024-08-21,9.28,9.43,9.11,9.14,49130
2024-08-22,9.14,9.25,8.8,8.85,80847
2024-08-23,8.9,9.14,8.79,8.99,81068
2024-08-26,8.99,9.12,8.91,9.02,64217
2024-08-27,9.44,10.75,9.24,9.81,335035
2024-08-28,9.52,9.69,9.21,9.6,249758
2024-08-29,9.4,10.13,9.35,9.93,274488
2024-08-30,9.88,10.44,9.85,10.06,298333
2024-09-02,10.14,11.06,10.01,10.53,408563
2024-09-03,10.7,10.88,10.19,10.42,336848
2024-09-04,10.15,10.34,9.9,10.01,224928
2024-09-05,10.0,10.1,9.9,10.03,146624
2024-09-06,9.92,9.99,9.68,9.76,137151
2024-09-09,9.96,10.06,9.61,9.85,108107
2024-09-10,9.76,10.25,9.68,10.24,217388
2024-09-11,10.08,10.09,9.88,9.88,134412
2024-09-12,9.84,10.4,9.8,10.18,225652
2024-09-13,10.16,10.2,9.85,9.89,136555
2024-09-18,9.88,10.02,9.32,9.5,134824
2024-09-19,9.61,10.19,9.43,10.06,217445
2024-09-20,10.08,10.22,10.03,10.13,155288
2024-09-23,10.19,10.46,10.07,10.33,184810
2024-09-24,10.3,10.59,10.1,10.58,215777
2024-09-25,10.57,11.22,10.51,10.73,292341
2024-09-26,10.7,10.99,10.66,10.98,196611
2024-09-27,11.18,12.68,11.08,11.95,327616
2024-09-30,12.4,14.23,12.02,14.14,494668
2024-10-08,16.82,16.97,15.0,16.97,561151
2024-10-09,15.81,16.63,14.25,14.35,436117
2024-10-10,15.0,15.8,14.39,14.46,350885
2024-10-11,13.88,14.42,13.15,13.39,312982
2024-10-14,13.5,14.38,13.11,14.3,294015
2024-10-15,14.12,14.88,13.87,13.9,272546
2024-10-16,13.53,14.66,13.51,14.2,231657
2024-10-17,14.4,14.6,14.12,14.15,238584
2024-10-18,14.0,15.23,13.9,14.78,286089
2024-10-21,15.03,15.8,14.86,15.54,290724
2024-10-22,15.37,15.47,14.75,15.01,262286
2024-10-23,15.01,15.68,14.76,14.9,269011
2024-10-24,14.61,15.09,14.36,14.56,184509
2024-10-25,14.55,14.97,14.5,14.73,164252
2024-10-28,14.94,15.32,14.81,15.25,206549
2024-10-29,15.39,15.48,14.48,14.52,229846
2024-10-30,15.07,16.16,14.61,15.54,362354
2024-10-31,15.6,16.17,15.3,15.96,414706
2024-11-01,15.61,15.69,14.03,14.08,345289
2024-11-04,13.91,14.27,13.8,14.09,201060
2024-11-05,14.1,14.81,14.02,14.76,220562
2024-11-06,14.76,15.18,14.61,14.8,240887
2024-11-07,14.6,15.16,14.46,15.14,234904
2024-11-08,15.27,15.45,14.82,14.9,244044
2024-11-11,15.0,16.33,14.97,16.15,382625
2024-11-12,16.29,16.29,15.22,15.45,307031
2024-11-13,15.3,16.01,15.11,15.78,283183
2024-11-14,15.7,16.68,15.37,15.43,400665
2024-11-15,15.44,17.58,15.44,16.12,583489
2024-11-18,16.36,16.39,13.81,13.91,497255
2024-11-19,14.39,14.45,13.7,14.38,241735
2024-11-20,14.34,15.66,14.21,15.3,349176
2024-11-21,15.21,15.65,14.91,15.33,268466
2024-11-22,15.19,16.06,14.75,14.82,338113
2024-11-25,15.18,15.28,14.21,14.8,219194
2024-11-26,14.69,16.24,14.5,14.85,274791
2024-11-27,14.45,15.45,14.11,15.4,267377
2024-11-28,15.32,15.85,15.0,15.06,234665
2024-11-29,15.11,15.75,14.81,15.49,273237
2024-12-02,15.54,16.15,15.38,15.86,294603
2024-12-03,15.73,17.21,15.6,16.69,563682
2024-12-04,16.32,16.45,15.65,15.88,369630
2024-12-05,15.72,17.08,15.71,17.05,574068
2024-12-06,17.2,17.35,16.54,16.82,396719
2024-12-09,16.9,17.14,16.18,16.43,286299
2024-12-10,16.7,17.36,16.45,16.59,420505
2024-12-11,16.46,16.86,16.25,16.8,280359
2024-12-12,16.86,16.97,16.25,16.64,254023
2024-12-13,16.3,17.46,16.22,16.87,495559
2024-12-16,16.93,17.03,16.03,16.5,312000
2024-12-17,16.45,16.55,15.3,15.42,302320
2024-12-18,15.3,15.83,14.86,15.53,186273
2024-12-19,15.18,16.48,15.17,16.29,326431
2024-12-20,16.19,16.46,16.02,16.38,201560
2024-12-23,16.35,16.37,14.95,14.99,292309
2024-12-24,14.9,15.24,14.52,15.08,208818
2024-12-25,14.97,15.07,14.25,14.49,170568
2024-12-26,14.64,15.26,14.51,14.69,203332
2024-12-27,14.89,16.15,14.56,15.51,393346
2024-12-30,16.5,16.8,15.61,15.65,483172
2024-12-31,15.6,16.1,14.54,14.61,346081
2025-01-02,14.9,17.53,14.76,16.63,1114094
2025-01-03,16.19,16.4,14.68,14.71,831484
2025-01-06,14.51,17.65,14.46,17.08,1226521
2025-01-07,16.6,17.44,16.28,17.34,930830
2025-01-08,17.13,18.17,16.88,18.15,984816
2025-01-09,17.73,18.24,17.05,17.1,699435
2025-01-10,17.01,17.18,15.51,15.54,629008
2025-01-13,15.06,16.68,14.6,16.04,516112
2025-01-14,16.0,17.3,15.8,17.21,633137
2025-01-15,17.5,18.2,17.2,17.37,763049
2025-01-16,18.0,18.51,17.25,17.5,664483
2025-01-17,17.34,17.49,16.61,16.79,474262
2025-01-20,17.17,17.9,16.78,16.91,417598
2025-01-21,17.38,18.49,17.28,17.45,546130
2025-01-22,17.18,19.48,17.01,17.88,780969
2025-01-23,18.18,19.99,18.18,19.3,963461
2025-01-24,19.01,20.5,18.8,20.08,872764
2025-01-27,24.1,24.1,24.1,24.1,202135
2025-02-05,28.92,28.92,28.92,28.92,39622
2025-02-06,34.7,34.7,34.11,34.7,780546
2025-02-07,36.39,41.6,35.85,39.94,1863298
2025-02-10,41.01,47.93,41.0,47.93,1251341
2025-02-11,50.48,57.52,47.91,52.07,1771705
2025-02-12,50.7,57.13,49.53,55.0,1553976
2025-02-13,52.78,62.62,50.71,55.72,1651998
2025-02-14,53.99,57.55,50.71,51.01,1467912
2025-02-17,50.47,55.17,50.47,53.8,1254252
2025-02-18,51.99,62.22,50.99,58.9,1627020
2025-02-19,57.6,70.5,56.0,69.38,1651524
2025-02-20,64.5,68.5,60.89,61.51,1470324
2025-02-21,61.8,64.2,58.5,60.48,1257253
2025-02-24,55.51,57.5,50.6,51.4,1211740
2025-02-25,50.14,54.71,49.56,52.65,927556
2025-02-26,52.57,53.99,51.07,52.0,777569
2025-02-27,52.0,53.29,51.08,52.3,670503
2025-02-28,51.51,56.66,51.03,53.33,1044616
2025-03-03,54.75,56.45,50.41,52.71,847713
2025-03-04,50.9,51.95,48.26,49.85,723784
2025-03-05,50.2,54.78,46.43,53.9,1153146
2025-03-06,52.85,58.09,52.5,54.29,1228390
2025-03-07,53.2,55.69,50.01,50.5,925581
2025-03-10,49.88,51.14,49.21,49.82,489128
2025-03-11,48.9,50.5,48.52,49.73,456050
2025-03-12,49.74,51.29,49.31,49.38,613430
2025-03-13,48.51,48.75,45.33,45.38,710900
2025-03-14,45.69,46.5,45.09,46.03,467046
2025-03-17,46.07,46.48,45.59,45.7,350758
2025-03-18,45.97,46.3,44.9,45.49,424056
2025-03-19,45.3,45.6,44.3,44.34,368135
2025-03-20,44.33,53.21,44.17,52.15,1664472
2025-03-21,49.39,52.5,48.0,49.01,1151777
2025-03-24,49.32,49.88,44.84,45.55,862922
